Country,Indicator,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012
Estonia,Category12,62.1,59.1,64.8,66.3,64.6,65.9,64.4,63.7,66.5,68.5,71.2,68,70
Estonia,Category13,45.6,44.4,49.7,45.9,46.1,51.8,49.7,49.6,50,46.1,48.5,53.4,49
Estonia,Category14,52.2,54.9,52.9,52.6,57.9,54.9,58.9,57.4,56.9,61.4,59.1,58.5,62.3
Estonia,Category15,66,66.1,67.7,68.3,69.3,64.9,63.7,65.5,64.2,63.9,64.3,64.9,64.8
Estonia,Category16,32.5,28.2,23.7,23.8,23.9,25.9,25.6,30.2,22.1,27.6,28.2,28.8,29.3
Ethiopia,Category1,0,0,0,0,0,6.9,0,7.7,0,0,0,0,0
Ethiopia,Category2,0,0,0,0,0,6.3,0,7.4,0,0,7.6,0,0
Ethiopia,Category3,0,0,0,0,0,15,0,11.5,0,0,12.2,0,0
Ethiopia,Category4,0,0,0,0,0,4.7,0,3.8,0,0,5.6,0,0
Ethiopia,Category5,0,0,0,0,0,2.4,0,5.1,0,0,21.1,0,0
Ethiopia,Category6,0,0,0,0,0,69.2,0,74.7,0,0,27.2,0,0
Ethiopia,Category7,0,0,0,0,0,6.1,0,4.3,0,0,20.4,0,0
Ethiopia,Category8,0,0,0,0,0,1.7,0,0.7,0,0,1.1,0,0
Ethiopia,Category9,0,0,0,0,0,0.9,0,0,0,0,12.3,0,0
Ethiopia,Category10,0,0,0,0,0,7.9,0,10.8,0,0,0,0,0
Ethiopia,Category11,0,0,0,0,0,3.9,0,3.3,0,0,0,0,0
Ethiopia,Category12,0,0,0,0,0,15.8,0,18.3,0,0,0,0,0
Ethiopia,Category13,0,0,0,0,0,5.7,0,6.7,0,0,0,0,0
Ethiopia,Category14,0,0,0,0,0,7.1,0,8.6,0,0,0,0,0
Ethiopia,Category15,0,0,0,0,0,22.2,0,9.1,0,0,0,0,0
Ethiopia,Category16,0,0,0,0,0,46.7,0,0,0,0,0,0,0
Faroe Islands,Category1,0,0,0,24.4,0,0,0,0,0,0,0,0,0
Faroe Islands,Category2,0,0,0,23.1,0,0,0,0,0,0,0,0,0
Faroe Islands,Category3,0,0,0,38.4,0,0,0,0,0,0,0,0,0
Faroe Islands,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,Category5,0,0,0,2.3,0,0,0,0,0,0,0,0,0
Faroe Islands,Category6,0,0,0,3.5,0,0,0,0,0,0,0,0,0
Faroe Islands,Category7,0,0,0,9.3,0,0,0,0,0,0,0,0,0
Faroe Islands,Category8,0,0,0,8.1,0,0,0,0,0,0,0,0,0
Faroe Islands,Category9,0,0,0,38.4,0,0,0,0,0,0,0,0,0
Faroe Islands,Category10,0,0,0,39.4,0,0,0,0,0,0,0,0,0
Faroe Islands,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,Category13,0,0,0,33.3,0,0,0,0,0,0,0,0,0
Faroe Islands,Category14,0,0,0,12.5,0,0,0,0,0,0,0,0,0
Faroe Islands,Category15,0,0,0,28.6,0,0,0,0,0,0,0,0,0
Faroe Islands,Category16,0,0,0,12.1,0,0,0,0,0,0,0,0,0
Finland,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category2,28.5,29.1,29.9,29.8,29,30.2,31.6,31.5,30.7,31.4,31.9,32.1,32.2
Finland,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category14,0,0,0,0,0,0,0,.,0,0,0,0,0
Finland,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category1,0,0,0,0,0,0,0,0,0,0,1.9,26,26
France,Category2,2.5,2.5,2.8,2.8,2.8,28,2.4,2.8,2.4,2.9,2.3,2.6,2.6
France,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category2,0,0,0,0,3.3,0,2.7,0,0,2.4,0,0,0
Gabon,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category1,0,0,0,0,0,0,0,0,20,0,0,2.5,0
Gambia,Category2,0,0,0,0,.8,.7,0,0,20,0,0,20,0
Gambia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category5,0,0,0,0,0,0,0,0,0,8.4,0,41,0
Gambia,Category6,0,0,0,0,0,0,0,0,0,.7,0,59,0
Gambia,Category7,0,0,0,0,0,0,0,0,0,.9,0,0,0
Gambia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category2,0,5.6,5.4,5.2,5.9,5.7,0,0,0,0,0,0,0
Georgia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category1,0,1.1,0,1.3,0,1.5,0,1.6,0,2.6,0,2.1,0
Germany,Category2,0,0,0,1.5,0,2.3,0,2.2,0,25,0,2.8,0
Germany,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,Category1,0,0,0,0,0,0,0,1.6,0,0,1.3,0,0
Ghana,Category2,0,0,0,0,0,0,0,1.9,0,0,1.3,0,0
Ghana,Category3,0,0,0,0,0,0,0,0,0,0,1.5,0,0
Ghana,Category4,0,0,0,0,0,0,0,0,0,0,1.8,0,0
Ghana,Category5,0,0,0,0,0,0,0,0,0,0,1.4,0,0
Ghana,Category6,0,0,0,0,0,0,0,0,0,0,1.4,0,0
Ghana,Category7,0,0,0,0,0,0,0,0,0,0,2.9,0,0
Ghana,Category8,0,0,0,0,0,0,0,0,0,0,1.5,0,0
Ghana,Category9,0,0,0,0,0,0,0,0,0,0,.5,0,0
Ghana,Category10,0,0,0,0,0,0,0,0,0,0,1.5,0,0
Ghana,Category11,0,0,0,0,0,0,0,0,0,0,.7,0,0
Ghana,Category12,0,0,0,0,0,0,0,0,0,0,1.3,0,0
Ghana,Category13,0,0,0,0,0,0,0,0,0,0,1.1,0,0
Ghana,Category14,0,0,0,0,0,0,0,0,0,0,1.6,0,0
Ghana,Category15,0,0,0,0,0,0,0,0,0,0,2.8,0,0
Ghana,Category16,0,0,0,0,0,0,0,0,0,0,1.4,0,0
Greece,Category1,0,3.8,0,3.3,0,3.7,0,0,0,0,0,3.9,0
Greece,Category2,0,3.3,0,3.1,0,3.4,0,0,0,0,0,3.7,0
Greece,Category3,0,0,0,0,0,0,0,0,0,0,0,1.1,0
Greece,Category4,0,0,0,0,0,0,0,0,0,0,0,3.5,0
Greece,Category5,0,0,0,0,0,0,0,0,0,0,0,21,0
Greece,Category6,0,0,0,0,0,0,0,0,0,0,0,4,0
Greece,Category7,0,0,0,0,0,0,0,0,0,0,0,1.9,0
Greece,Category8,0,0,0,0,0,0,0,0,0,0,0,1.5,0
Greece,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Category10,0,0,0,0,0,0,0,0,0,0,0,3.4,0
Greece,Category11,0,0,0,0,0,0,0,0,0,0,0,3.7,0
Greece,Category12,0,0,0,0,0,0,0,0,0,0,0,4.5,0
Greece,Category13,0,0,0,0,0,0,0,0,0,0,0,3.6,0
Greece,Category14,0,0,0,0,0,0,0,0,0,0,0,4.3,0
Greece,Category15,0,0,0,0,0,0,0,0,0,0,0,5.9,0
Greece,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category1,0,3.4,2.5,3.2,2.3,0,0,0,0,0,0,0,0
Greenland,Category2,0,3.4,2.8,3.5,2.4,0,0,0,0,0,0,0,0
Greenland,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Category1,0,0,0,0,0,0,32,3.2,2.4,3.2,3.9,4.3,4.8
Guatemala,Category2,0,0,0,0,0,4.6,2.3,3.9,3.5,3.2,4.4,4.1,4.7
Guatemala,Category3,0,0,0,0,0,.4,.2,1.4,1.7,1.4,1.1,1.7,19
Guatemala,Category4,0,0,0,0,0,.9,.9,1.7,1.9,.2,8,.2,1.4
Guatemala,Category5,0,0,0,0,0,.6,.6,.1,.1,.5,14,.1,1.2
Guatemala,Category6,0,0,0,0,0,2.4,4.2,3.7,3.6,4.8,2.1,2.2,2.2
Guatemala,Category7,0,0,0,0,0,.9,2.2,2.1,2.5,2.4,2.7,2.6,2.9
Guatemala,Category8,0,0,0,0,0,.4,.3,1.1,1.4,.7,.1,.2,.2
Guatemala,Category9,0,0,0,0,0,4.4,1.5,0,0,0,0,0,0
Guatemala,Category10,0,0,0,0,0,0,0,0,4.3,4.6,6.4,4.2,4.3
Guatemala,Category11,0,0,0,0,0,0,0,0,2.3,4.3,4.3,4.2,3.3
Guatemala,Category12,0,0,0,0,0,0,0,0,4.5,6.4,5.9,6.3,5.7
Guatemala,Category13,0,0,0,0,0,0,0,0,1.1,1.9,1.8,1.6,1.3
Guatemala,Category14,0,0,0,0,0,0,0,0,4.4,4.8,49,49,50
Guatemala,Category15,0,0,0,0,0,0,0,0,4.6,4.2,3.4,4.2,6.5
Guatemala,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category2,.8,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category2,3.4,3.2,2.9,2.5,0,0,0,0,0,0,0,0,0
Honduras,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Category1,0,0,0,0,0,0,3.4,3.7,3.7,3.4,3.2,2.9,2.4
Hungary,Category2,3.2,33,3.7,3.1,3.5,3.2,3.5,3.5,33,3.1,32,3.7,3.9
Hungary,Category3,1.9,1.3,1.5,2.2,2.7,2.4,2.2,2.2,2.9,2.9,2.6,2.8,2.5
Hungary,Category4,3.5,3.4,3.4,3.7,3.5,3.4,3.2,3.4,3.3,35,3.8,3.8,4.3
Hungary,Category5,1.1,.8,.8,9,1.5,1.4,10,.3,.8,9,.5,.8,.1
Hungary,Category6,.6,.6,.8,.6,.9,.6,7,.2,.6,.5,.9,.1,.3
Hungary,Category7,11,1.6,1.6,1.1,1.4,1.9,1.5,1.6,1.7,1.1,11,1.2,.9
Hungary,Category8,17,1.9,17,1.4,1.9,1.3,1.1,.4,.7,.6,.2,.3,.8
Hungary,Category9,5,.3,0,0,0,0,0,0,0,0,0,0,0
Hungary,Category10,0,0,0,0,0,0,25,2.9,2.1,2.1,2.1,2.1,2.7
Hungary,Category11,0,0,0,0,0,0,2.3,2.7,2.9,2.7,2.5,2.9,1.8
Hungary,Category12,0,0,0,0,0,0,48,4.7,4.6,4.1,4.4,4.6,5.5
Hungary,Category13,0,0,0,0,0,0,3.9,38,3.2,4.9,3.2,3.6,39
Hungary,Category14,0,0,0,0,0,0,3.8,4.3,3.5,4.8,4.8,4.5,4.5
Hungary,Category15,0,0,0,0,0,0,4.2,4.8,4.7,4.9,4.1,46,4.3
Hungary,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category1,0,3.8,0,36,0,3.4,3.4,3.4,3.4,3.9,0,36,0
Iceland,Category2,0,3.7,0,3.4,0,3.3,3.6,3.8,3.8,4.6,0,3.3,0
Iceland,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Category1,12,0,0,0,0,1.8,0,0,0,0,1.3,0,0
India,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Category3,0,0,0,0,0,2.4,0,0,0,0,0,0,0
India,Category4,0,0,0,0,0,3.7,0,0,0,0,0,0,0
India,Category5,0,0,0,0,0,.1,0,0,0,0,0,0,0
India,Category6,0,0,0,0,0,.1,0,0,0,0,0,0,0
India,Category7,0,0,0,0,0,.8,0,0,0,0,0,0,0
India,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Category9,0,0,0,0,0,25,0,0,0,0,0,0,0
India,Category10,0,0,0,0,0,1.4,0,0,0,0,0,0,0
India,Category11,0,0,0,0,0,1.2,0,0,0,0,0,0,0
India,Category12,0,0,0,0,0,2.4,0,0,0,0,0,0,0
India,Category13,0,0,0,0,0,1.6,0,0,0,0,0,0,0
India,Category14,0,0,0,0,0,3.9,0,0,0,0,0,0,0
India,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Category16,0,0,0,0,0,3.2,0,0,0,0,0,0,0
Indonesia,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category2,0,0,0,0,0,3.6,0,0,0,0,0,0,0
Indonesia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran (Islamic Republic of),Category1,0,0,0,0,0,0,24,0,2.6,2.2,27,0,0
Iran (Islamic Republic of),Category2,0,0,0,0,1.8,0,23,0,2.6,2.7,2.9,0,0
Iran (Islamic Republic of),Category3,0,0,0,0,0,0,1.6,0,1.7,0,1.4,0,0
Iran (Islamic Republic of),Category4,0,0,0,0,0,0,2.3,0,2.6,0,3.5,0,0
Iran (Islamic Republic of),Category5,0,0,0,0,0,0,1.9,0,1.5,0,1.9,0,0
Iran (Islamic Republic of),Category6,0,0,0,0,0,0,1.1,0,1.4,0,1.1,0,0
Iran (Islamic Republic of),Category7,0,0,0,0,0,0,2.2,0,2.8,0,2.2,0,0
Iran (Islamic Republic of),Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran (Islamic Republic of),Category9,0,0,0,0,0,0,.8,0,2,0,0,0,0
Iran (Islamic Republic of),Category10,0,0,0,0,0,0,2.1,0,3.2,0,3.1,0,0
Iran (Islamic Republic of),Category11,0,0,0,0,0,0,1.9,0,1.9,0,2.3,0,0
Iran (Islamic Republic of),Category12,0,0,0,0,0,0,3.1,0,4.8,0,3.4,0,0
Iran (Islamic Republic of),Category13,0,0,0,0,0,0,1.6,0,1.4,0,2.3,0,0
Iran (Islamic Republic of),Category14,0,0,0,0,0,0,2.6,0,2.8,0,2.6,0,0
Iran (Islamic Republic of),Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran (Islamic Republic of),Category16,0,0,0,0,0,0,32,0,4.3,0,0,0,0
Iraq,Category1,0,0,0,0,0,0,0,3.1,3.4,3.1,3.1,3.9,0
Iraq,Category2,0,0,0,0,0,0,0,3.3,3.6,3.2,3.2,3.2,0
Iraq,Category3,0,0,0,0,0,0,0,0,0,0,0,21,0
Iraq,Category4,0,0,0,0,0,0,0,0,0,0,0,1.8,0
Iraq,Category5,0,0,0,0,0,0,0,0,0,0,0,1.5,0
Iraq,Category6,0,0,0,0,0,0,0,0,0,0,0,1.2,0
Iraq,Category7,0,0,0,0,0,0,0,0,0,0,0,29,0
Iraq,Category8,0,0,0,0,0,0,0,0,0,0,0,.4,0
Iraq,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,Category10,0,0,0,0,0,0,0,0,0,0,0,4.4,0
Iraq,Category11,0,0,0,0,0,0,0,0,0,0,0,2.2,0
Iraq,Category12,0,0,0,0,0,0,0,0,0,0,0,4.9,0
Iraq,Category13,0,0,0,0,0,0,0,0,0,0,0,2.2,0
Iraq,Category14,0,0,0,0,0,0,0,0,0,0,0,3.7,0
Iraq,Category15,0,0,0,0,0,0,0,0,0,0,0,2.9,0
Iraq,Category16,0,0,0,0,0,0,0,0,0,0,0,40,0
Ireland,Category1,0,0,2.8,2.7,2.9,28,2.2,3.3,3.5,3.8,33,3.3,0
Ireland,Category2,0,0,3.2,3.2,30,3.3,3.2,32,3.3,3.2,3.4,3.4,0
Ireland,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category1,0,0,0,0,0,0,0,0,0,0,0,2.2,0
Israel,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
