"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value"
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","1998","1998",25289
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","1999","1999",21196
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2000","2000",15808
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2001","2001",15497
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2002","2002",15484
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2003","2003",15661
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2004","2004",15595
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2005","2005",15890
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2006","2006",13982
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2007","2007",13265
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2008","2008",14274
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2009","2009",13125
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2010","2010",11916
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2011","2011",13848
"20104","Total R&D personnel (FTE) - Female","ROU","Romania","2012","2012",14419
"20104","Total R&D personnel (FTE) - Female","SEN","Senegal","2006","2006",416,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","SEN","Senegal","2007","2007",442,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","SEN","Senegal","2008","2008",1347
"20104","Total R&D personnel (FTE) - Female","SEN","Senegal","2010","2010",1424
"20104","Total R&D personnel (FTE) - Female","SYC","Seychelles","2005","2005",30
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","1996","1996",3493
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","1997","1997",3019
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","1998","1998",3151
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","1999","1999",3184
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2000","2000",3368
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2001","2001",3346
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2002","2002",3255
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2003","2003",2455
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2004","2004",2597
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2005","2005",3345
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2006","2006",3624
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2007","2007",3824
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2008","2008",4128
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2009","2009",4406
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2010","2010",4696
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2011","2011",5396
"20104","Total R&D personnel (FTE) - Female","SVN","Slovenia","2012","2012",5174
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2001","2001",7279
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2003","2003",9352
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2004","2004",11167
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2005","2005",10949
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2006","2006",12015
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2007","2007",12105
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2008","2008",12031
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2009","2009",12314
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2010","2010",12211
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2011","2011",12787
"20104","Total R&D personnel (FTE) - Female","ZAF","South Africa","2012","2012",15082
"20104","Total R&D personnel (FTE) - Female","LKA","Sri Lanka","2004","2004",1820
"20104","Total R&D personnel (FTE) - Female","LKA","Sri Lanka","2006","2006",1731
"20104","Total R&D personnel (FTE) - Female","LKA","Sri Lanka","2008","2008",1865
"20104","Total R&D personnel (FTE) - Female","LKA","Sri Lanka","2010","2010",2258
"20104","Total R&D personnel (FTE) - Female","THA","Thailand","2005","2005",17961
"20104","Total R&D personnel (FTE) - Female","THA","Thailand","2007","2007",21967
"20104","Total R&D personnel (FTE) - Female","THA","Thailand","2009","2009",26258
"20104","Total R&D personnel (FTE) - Female","THA","Thailand","2011","2011",28924
"20104","Total R&D personnel (FTE) - Female","ZMB","Zambia","2008","2008",803
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2001","2001",44,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2002","2002",51,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2003","2003",57,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2004","2004",80,"+","National Estimation"
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2005","2005",121
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2006","2006",139
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2007","2007",147
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2008","2008",181
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2009","2009",217
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2010","2010",283
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2011","2011",304
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2012","2012",317
"20104","Total R&D personnel (FTE) - Female","MAC","China, Macao Special Administrative Region","2013","2013",385
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2007","2007",8407
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2008","2008",8974
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2009","2009",9314
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2010","2010",8799
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2011","2011",8889
"20104","Total R&D personnel (FTE) - Female","SRB","Serbia","2012","2012",9011
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","1998","1998",22.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2002","2002",22
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2004","2004",23.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2006","2006",23.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2007","2007",23.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2009","2009",24.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","AUT","Austria","2011","2011",24.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2000","2000",27.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2001","2001",27.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2002","2002",29.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2003","2003",30.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2004","2004",31.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2005","2005",31.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2006","2006",32
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2007","2007",32
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2008","2008",33.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2009","2009",33.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2010","2010",34.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BEL","Belgium","2011","2011",33.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2000","2000",33.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2001","2001",33.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2002","2002",32.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2003","2003",31.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2004","2004",30.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2005","2005",32.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2006","2006",31.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2007","2007",31.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2008","2008",30.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2009","2009",31
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2010","2010",30.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2011","2011",30.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CZE","Czech Republic","2012","2012",30.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","1997","1997",30.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","1999","1999",33.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2001","2001",35.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2002","2002",37.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2003","2003",36.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2005","2005",36.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2007","2007",34.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2009","2009",34.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2010","2010",35.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DNK","Denmark","2011","2011",35
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","1997","1997",23.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","1999","1999",24
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2001","2001",25.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2003","2003",25.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2005","2005",25.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2007","2007",25.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2009","2009",26.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","DEU","Germany","2011","2011",27.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GRC","Greece","1999","1999",44.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GRC","Greece","2001","2001",36.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GRC","Greece","2003","2003",34.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GRC","Greece","2005","2005",36.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GRC","Greece","2011","2011",41.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2006","2006",41.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2007","2007",40.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2008","2008",40.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2009","2009",38.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2010","2010",38.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2011","2011",36.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HUN","Hungary","2012","2012",35.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","1999","1999",35.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2001","2001",39.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2003","2003",38.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2005","2005",39.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2006","2006",38.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2007","2007",37.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2008","2008",37.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2009","2009",40.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ISL","Iceland","2011","2011",38.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2002","2002",28.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2003","2003",29.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2004","2004",29.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2005","2005",29.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2006","2006",30.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2007","2007",31.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2008","2008",31.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2009","2009",33
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2010","2010",33.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","IRL","Ireland","2011","2011",30.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2003","2003",33
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2004","2004",33.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2005","2005",34.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2006","2006",34.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2007","2007",34.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2008","2008",33.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2009","2009",34.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2010","2010",34.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2011","2011",34.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ITA","Italy","2012","2012",34.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2001","2001",43.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2002","2002",44.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2003","2003",45.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2004","2004",45.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2005","2005",45.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2006","2006",43.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2007","2007",42.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2008","2008",43.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2009","2009",44.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2010","2010",43.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2011","2011",43
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","PRT","Portugal","2012","2012",43.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","1996","1996",43.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","1997","1997",42.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","1998","1998",44.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","1999","1999",45.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2000","2000",44.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2001","2001",45.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2002","2002",45.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2003","2003",45.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2004","2004",44.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2005","2005",44.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2006","2006",45.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2007","2007",44.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2008","2008",45.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2009","2009",44.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2010","2010",44
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2011","2011",43.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2012","2012",42.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SVK","Slovakia","2013","2013",42.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","1997","1997",32.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","1999","1999",32.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2001","2001",33.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2002","2002",36
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2003","2003",36.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2004","2004",37.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2005","2005",37.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2006","2006",38.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2007","2007",38.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2008","2008",39.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2009","2009",40
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2010","2010",40
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2011","2011",40.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ESP","Spain","2012","2012",40.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","1997","1997",27.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","1999","1999",28.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2001","2001",29
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2003","2003",18.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2005","2005",29.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2007","2007",29.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2009","2009",29.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","SWE","Sweden","2011","2011",29.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2001","2001",34.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2002","2002",31.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2003","2003",32.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2004","2004",32.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2005","2005",31.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2006","2006",30.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2007","2007",30.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2008","2008",30.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2009","2009",30.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2010","2010",29.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2011","2011",29.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2012","2012",30.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","TUR","Turkey","2013","2013",30.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","1996","1996",52.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","1997","1997",54.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","1998","1998",53.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","1999","1999",52.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2000","2000",53.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2001","2001",52.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2002","2002",53.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2003","2003",53.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2004","2004",52.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2005","2005",52.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2006","2006",50.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2007","2007",51.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2008","2008",51.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2009","2009",52.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2010","2010",53.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2011","2011",53.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","BGR","Bulgaria","2012","2012",53
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","1999","1999",52.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2000","2000",50.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2001","2001",52
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2002","2002",50
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2003","2003",52.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2004","2004",49.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2005","2005",48.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2006","2006",48.7
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2007","2007",50.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2008","2008",51
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2009","2009",50.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2010","2010",51
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2011","2011",50.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","HRV","Croatia","2012","2012",51.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","1998","1998",34.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","1999","1999",37.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2000","2000",36.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2001","2001",37.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2002","2002",38
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2003","2003",38
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2004","2004",39
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2005","2005",38.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2006","2006",37.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2007","2007",37.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2008","2008",38.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2009","2009",40.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2010","2010",40.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2011","2011",40.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","CYP","Cyprus","2012","2012",41.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","1998","1998",50.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","1999","1999",51.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2000","2000",48.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2001","2001",48.4
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2002","2002",47.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2003","2003",48.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2004","2004",47.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2005","2005",43.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2006","2006",42.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2007","2007",43.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2008","2008",41.3
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2009","2009",43.8
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2010","2010",43.6
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2011","2011",44.2
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","EST","Estonia","2012","2012",45.1
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ETH","Ethiopia","2005","2005",15.5
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","ETH","Ethiopia","2013","2013",22.9
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","GTM","Guatemala","2005","2005",22.4
